Hubs		Lower bound		Best objective function
[0,1,6,11,17]		101184.16073697947		89800.23993895804
[0,1,6,11,18]		99347.99538026933		89800.23993895804
[0,1,6,11,19]		92645.15492233494		89800.23993895804
[0,1,6,12,13]		104753.06758647425		89800.23993895804
[0,1,6,12,14]		113446.70006766071		89800.23993895804
[0,1,6,12,15]		111075.18946458353		89800.23993895804
[0,1,6,12,16]		107057.14336606921		89800.23993895804
[0,1,6,12,17]		99727.66025180137		89800.23993895804
[0,1,6,12,18]		111702.6144468114		89800.23993895804
[0,1,6,12,19]		99067.5612576101		89800.23993895804
[0,1,6,13,14]		113306.3640405976		89800.23993895804
[0,1,6,13,15]		112024.39353879994		89800.23993895804
[0,1,6,13,16]		103058.78845064454		89800.23993895804
[0,1,6,13,17]		107513.77385039088		89800.23993895804
[0,1,6,13,18]		103611.2021000814		89800.23993895804
[0,1,6,13,19]		97582.07041562433		89800.23993895804
[0,1,6,14,15]		131429.02375716274		89800.23993895804
[0,1,6,14,16]		111128.295797895		89800.23993895804
[0,1,6,14,17]		108131.92329494278		89800.23993895804
[0,1,6,14,18]		110687.13537842935		89800.23993895804
[0,1,6,14,19]		111162.44008481115		89800.23993895804
[0,1,6,15,16]		109289.84910258668		89800.23993895804
[0,1,6,15,17]		107341.52676097129		89800.23993895804
[0,1,6,15,18]		108914.93290500913		89800.23993895804
[0,1,6,15,19]		110058.6033342754		89800.23993895804
[0,1,6,16,17]		98441.73312450969		89800.23993895804
[0,1,6,16,18]		106001.50578174286		89800.23993895804
[0,1,6,16,19]		100797.33008439094		89800.23993895804
[0,1,6,17,18]		98553.92445518498		89800.23993895804
[0,1,6,17,19]		93447.69241542093		89800.23993895804
[0,1,6,18,19]		97295.32101996457		89800.23993895804
[0,1,7,8,9]		96475.48595170598		89800.23993895804
[0,1,7,8,10]		96178.03291272564		89800.23993895804
[0,1,7,8,11]		94641.96948724033		89800.23993895804
[0,1,7,8,12]		93200.68816559418		89800.23993895804
[0,1,7,8,13]		98898.59529424178		89800.23993895804
[0,1,7,8,14]		98666.23533830291		89800.23993895804
[0,1,7,8,15]		98494.17944284543		89800.23993895804
[0,1,7,8,16]		93423.31486708813		89800.23993895804
[0,1,7,8,17]		100180.19221238811		89800.23993895804
[0,1,7,8,18]		92256.61591466743		89800.23993895804
[0,1,7,8,19]		93285.39484009595		89800.23993895804
[0,1,7,9,10]		94518.75412570802		89800.23993895804
[0,1,7,9,11]		91893.50202037982		89800.23993895804
[0,1,7,9,12]		90375.94234094565		89800.23993895804
[0,1,7,9,13]		95560.6554958648		89800.23993895804
[0,1,7,9,14]		95474.13762198959		89800.23993895804
[0,1,7,9,15]		95333.51001858948		89800.23993895804
[0,1,7,9,16]		91028.24336054413		89800.23993895804
[0,1,7,9,17]		96910.74529374766		89800.23993895804
[0,1,7,9,18]		89334.53772658302		89800.23993895804
[0,1,7,9,19]		93188.33063331261		89800.23993895804
[0,1,7,10,11]		92939.47423814227		89800.23993895804
[0,1,7,10,12]		92010.61647240947		89800.23993895804
[0,1,7,10,13]		96493.92504598683		89800.23993895804
[0,1,7,10,14]		96314.03490326926		89800.23993895804
[0,1,7,10,15]		96095.61070088424		89800.23993895804
[0,1,7,10,16]		92874.65316165845		89800.23993895804
[0,1,7,10,17]		97793.82848353955		89800.23993895804
[0,1,7,10,18]		91113.07784317888		89800.23993895804
[0,1,7,10,19]		92650.83175228717		89800.23993895804
[0,1,7,11,12]		97332.73268899706		89800.23993895804
[0,1,7,11,13]		101466.51497964196		89800.23993895804
[0,1,7,11,14]		100797.31995118734		89800.23993895804
[0,1,7,11,15]		100264.23768253358		89800.23993895804
[0,1,7,11,16]		96021.21419853458		89800.23993895804
[0,1,7,11,17]		102074.85854261277		89800.23993895804
[0,1,7,11,18]		96599.17885736117		89800.23993895804
[0,1,7,11,19]		89629.46778800018		89800.23993895804
[0,1,7,12,13]		99730.5615015451		89800.23993895804
[0,1,7,12,14]		99261.92512676885		89800.23993895804
[0,1,7,12,15]		98636.0054048328		89800.23993895804
[0,1,7,12,16]		95548.084092016		89800.23993895804
[0,1,7,12,17]		100512.25632964651		89800.23993895804
[0,1,7,12,18]		98996.199402419		89800.23993895804
[0,1,7,12,19]		88232.89921516762		89292.2707377672
[0,1,7,13,14]		106931.40288832714		89292.2707377672
[0,1,7,13,15]		106501.53885329812		89292.2707377672
[0,1,7,13,16]		98192.20032357093		89292.2707377672
[0,1,7,13,17]		108226.87054027508		89292.2707377672
[0,1,7,13,18]		98507.25194953798		89292.2707377672
[0,1,7,13,19]		92857.65333293375		89292.2707377672
[0,1,7,14,15]		106591.35953368868		89292.2707377672
[0,1,7,14,16]		97772.9706031408		89292.2707377672
[0,1,7,14,17]		108235.40776538964		89292.2707377672
[0,1,7,14,18]		97864.256001167		89292.2707377672
[0,1,7,14,19]		92727.71660538061		89292.2707377672
[0,1,7,15,16]		97407.18778951747		89292.2707377672
[0,1,7,15,17]		107778.8251995082		89292.2707377672
[0,1,7,15,18]		97430.70774526033		89292.2707377672
[0,1,7,15,19]		92881.95769736305		89292.2707377672
[0,1,7,16,17]		99147.89314392547		89292.2707377672
[0,1,7,16,18]		94863.34217903778		89292.2707377672
[0,1,7,16,19]		89101.21363646598		89292.2707377672
[0,1,7,17,18]		99222.79959244694		89292.2707377672
[0,1,7,17,19]		94281.71226664056		89292.2707377672
[0,1,7,18,19]		87239.47939869465		88389.52635078598
[0,1,8,9,10]		114648.20153653859		88389.52635078598
[0,1,8,9,11]		95449.35206461171		88389.52635078598
[0,1,8,9,12]		103109.9504073789		88389.52635078598
[0,1,8,9,13]		101251.60666388		88389.52635078598
[0,1,8,9,14]		118261.0814934459		88389.52635078598
[0,1,8,9,15]		116461.61676282558		88389.52635078598
[0,1,8,9,16]		104510.85322221379		88389.52635078598
[0,1,8,9,17]		96475.48595170595		88389.52635078598
[0,1,8,9,18]		101088.70384888627		88389.52635078598
[0,1,8,9,19]		112674.33621873651		88389.52635078598
[0,1,8,10,11]		95397.6898858774		88389.52635078598
[0,1,8,10,12]		103005.17844562793		88389.52635078598
[0,1,8,10,13]		100411.38676939753		88389.52635078598
[0,1,8,10,14]		113966.21557497719		88389.52635078598
[0,1,8,10,15]		112676.99709789295		88389.52635078598
[0,1,8,10,16]		104754.83493254421		88389.52635078598
[0,1,8,10,17]		96178.03291272561		88389.52635078598
[0,1,8,10,18]		101186.42320098274		88389.52635078598
[0,1,8,10,19]		111231.31039317261		88389.52635078598
[0,1,8,11,12]		94415.7991304839		88389.52635078598
[0,1,8,11,13]		97119.26967718701		88389.52635078598
[0,1,8,11,14]		96883.58214952963		88389.52635078598
[0,1,8,11,15]		96596.01960587424		88389.52635078598
[0,1,8,11,16]		94306.86382673788		88389.52635078598
[0,1,8,11,17]		94641.9694872403		88389.52635078598
[0,1,8,11,18]		93823.65808974471		88389.52635078598
[0,1,8,11,19]		92819.97760212325		88389.52635078598
[0,1,8,12,13]		98034.54261890503		88389.52635078598
[0,1,8,12,14]		105062.10343512076		88389.52635078598
[0,1,8,12,15]		103644.91817727496		88389.52635078598
[0,1,8,12,16]		102062.84949891093		88389.52635078598
[0,1,8,12,17]		93200.68816559417		88389.52635078598
[0,1,8,12,18]		104870.10077268854		88389.52635078598
[0,1,8,12,19]		99244.66572379385		88389.52635078598
[0,1,8,13,14]		103466.43830858773		88389.52635078598
[0,1,8,13,15]		102849.48302943789		88389.52635078598
[0,1,8,13,16]		97951.22324613182		88389.52635078598
[0,1,8,13,17]		98898.59529424175		88389.52635078598
[0,1,8,13,18]		97135.87931789341		88389.52635078598
[0,1,8,13,19]		97531.80375544206		88389.52635078598
[0,1,8,14,15]		119333.98843392826		88389.52635078598
[0,1,8,14,16]		105238.5109748508		88389.52635078598
[0,1,8,14,17]		98666.2353383029		88389.52635078598
[0,1,8,14,18]		102903.45136197083		88389.52635078598
[0,1,8,14,19]		110557.17870436478		88389.52635078598
[0,1,8,15,16]		104108.20513909312		88389.52635078598
[0,1,8,15,17]		98494.1794428454		88389.52635078598
[0,1,8,15,18]		101862.28779314447		88389.52635078598
[0,1,8,15,19]		110196.1016106765		88389.52635078598
[0,1,8,16,17]		93423.3148670881		88389.52635078598
[0,1,8,16,18]		101042.99536556643		88389.52635078598
[0,1,8,16,19]		101075.82649130357		88389.52635078598
[0,1,8,17,18]		92256.6159146674		88389.52635078598
[0,1,8,17,19]		93285.39484009592		88389.52635078598
[0,1,8,18,19]		97530.0060693787		88389.52635078598
[0,1,9,10,11]		93749.33503002189		88389.52635078598
[0,1,9,10,12]		101403.7102758053		88389.52635078598
[0,1,9,10,13]		98762.77127990028		88389.52635078598
[0,1,9,10,14]		112299.89519635742		88389.52635078598
[0,1,9,10,15]		111004.40646337469		88389.52635078598
[0,1,9,10,16]		102980.99331036967		88389.52635078598
[0,1,9,10,17]		94518.75412570802		88389.52635078598
[0,1,9,10,18]		99335.60502279046		88389.52635078598
[0,1,9,10,19]		110970.82426179861		88389.52635078598
[0,1,9,11,12]		91740.94952263411		88389.52635078598
[0,1,9,11,13]		94268.04594499347		88389.52635078598
[0,1,9,11,14]		94236.98946115343		88389.52635078598
[0,1,9,11,15]		93972.85584638981		88389.52635078598
[0,1,9,11,16]		92061.6885369926		88389.52635078598
[0,1,9,11,17]		91893.5020203798		88389.52635078598
[0,1,9,11,18]		91051.47611845905		88389.52635078598
[0,1,9,11,19]		92673.22582778666		88389.52635078598
[0,1,9,12,13]		95084.01592621506		88389.52635078598
[0,1,9,12,14]		101394.3125835603		88389.52635078598
[0,1,9,12,15]		100019.89532263046		88389.52635078598
[0,1,9,12,16]		99199.76085195006		88389.52635078598
[0,1,9,12,17]		90375.94234094565		88389.52635078598
[0,1,9,12,18]		101099.96279239547		88389.52635078598
[0,1,9,12,19]		99097.46539550889		88389.52635078598
[0,1,9,13,14]		100103.01772504588		88389.52635078598
[0,1,9,13,15]		99458.9286895988		88389.52635078598
[0,1,9,13,16]		95430.37087154637		88389.52635078598
[0,1,9,13,17]		95560.65549586478		88389.52635078598
[0,1,9,13,18]		94088.02026176758		88389.52635078598
[0,1,9,13,19]		97237.89194720471		88389.52635078598
[0,1,9,14,15]		114444.74844898428		88389.52635078598
[0,1,9,14,16]		102477.81309593807		88389.52635078598
[0,1,9,14,17]		95474.13762198958		88389.52635078598
[0,1,9,14,18]		99167.29209045225		88389.52635078598
[0,1,9,14,19]		110398.80577425731		88389.52635078598
[0,1,9,15,16]		101338.29768271116		88389.52635078598
[0,1,9,15,17]		95333.51001858948		88389.52635078598
[0,1,9,15,18]		98139.93257506407		88389.52635078598
[0,1,9,15,19]		109924.46454784088		88389.52635078598
[0,1,9,16,17]		91028.24336054407		88389.52635078598
[0,1,9,16,18]		97920.43532027493		88389.52635078598
[0,1,9,16,19]		100823.73078385313		88389.52635078598
[0,1,9,17,18]		89334.53772658302		88389.52635078598
[0,1,9,17,19]		93188.33063331261		88389.52635078598
[0,1,9,18,19]		97133.89456303735		88389.52635078598
[0,1,10,11,12]		93328.61985601536		88389.52635078598
[0,1,10,11,13]		95357.00273410819		88389.52635078598
[0,1,10,11,14]		95267.05029641566		88389.52635078598
[0,1,10,11,15]		94894.23927932611		88389.52635078598
[0,1,10,11,16]		93859.58276978301		88389.52635078598
[0,1,10,11,17]		92939.47423814227		88389.52635078598
[0,1,10,11,18]		92781.50066673098		88389.52635078598
[0,1,10,11,19]		92340.35572773137		88389.52635078598
[0,1,10,12,13]		96256.18762782829		88389.52635078598
[0,1,10,12,14]		102757.10856940733		88389.52635078598
[0,1,10,12,15]		101324.57659134055		88389.52635078598
[0,1,10,12,16]		100873.56514938762		88389.52635078598
[0,1,10,12,17]		92010.61647240949		88389.52635078598
[0,1,10,12,18]		102683.95427204287		88389.52635078598
[0,1,10,12,19]		99061.42144009126		88389.52635078598
[0,1,10,13,14]		100460.59521058157		88389.52635078598
[0,1,10,13,15]		99758.39145799754		88389.52635078598
[0,1,10,13,16]		96884.41341942862		88389.52635078598
[0,1,10,13,17]		96493.92504598683		88389.52635078598
[0,1,10,13,18]		95474.19312513137		88389.52635078598
[0,1,10,13,19]		96906.72737249773		88389.52635078598
[0,1,10,14,15]		112059.18401995636		88389.52635078598
[0,1,10,14,16]		104122.47992805412		88389.52635078598
[0,1,10,14,17]		96314.03490326926		88389.52635078598
[0,1,10,14,18]		100744.08923804984		88389.52635078598
[0,1,10,14,19]		109487.1300878283		88389.52635078598
[0,1,10,15,16]		102924.84979769032		88389.52635078598
[0,1,10,15,17]		96095.61070088424		88389.52635078598
[0,1,10,15,18]		99658.61500552474		88389.52635078598
[0,1,10,15,19]		109046.42599173033		88389.52635078598
[0,1,10,16,17]		92874.65316165843		88389.52635078598
[0,1,10,16,18]		99859.40014418322		88389.52635078598
[0,1,10,16,19]		100882.01741209424		88389.52635078598
[0,1,10,17,18]		91113.07784317888		88389.52635078598
[0,1,10,17,19]		92650.83175228717		88389.52635078598
[0,1,10,18,19]		97230.96906343022		88389.52635078598
[0,1,11,12,13]		99709.57781809651		88389.52635078598
[0,1,11,12,14]		99751.52177852257		88389.52635078598
[0,1,11,12,15]		99097.5629171546		88389.52635078598
[0,1,11,12,16]		97553.52374798732		88389.52635078598
[0,1,11,12,17]		97332.73268899703		88389.52635078598
[0,1,11,12,18]		100275.80968474862		88389.52635078598
[0,1,11,12,19]		90010.69666343639		88389.52635078598
[0,1,11,13,14]		103044.73595203849		88389.52635078598
[0,1,11,13,15]		102337.68509252144		88389.52635078598
[0,1,11,13,16]		98291.34520192134		88389.52635078598
[0,1,11,13,17]		101466.51497964193		88389.52635078598
[0,1,11,13,18]		98957.053509649		88389.52635078598
[0,1,11,13,19]		92246.25322479202		88389.52635078598
[0,1,11,14,15]		102456.67680915669		88389.52635078598
[0,1,11,14,16]		98188.57370280407		88389.52635078598
[0,1,11,14,17]		100797.31995118731		88389.52635078598
[0,1,11,14,18]		98797.44153769178		88389.52635078598
[0,1,11,14,19]		92188.58525863074		88389.52635078598
[0,1,11,15,16]		97757.80276707304		88389.52635078598
[0,1,11,15,17]		100264.23768253357		88389.52635078598
[0,1,11,15,18]		98440.04965063836		88389.52635078598
[0,1,11,15,19]		92219.14511742207		88389.52635078598
[0,1,11,16,17]		96021.21419853454		88389.52635078598
[0,1,11,16,18]		96994.55544474977		88389.52635078598
[0,1,11,16,19]		90516.86390511651		88389.52635078598
[0,1,11,17,18]		96599.17885736114		88389.52635078598
[0,1,11,17,19]		89629.46778800018		88389.52635078598
[0,1,11,18,19]		89358.77490477663		88389.52635078598
[0,1,12,13,14]		104365.40313816731		88389.52635078598
[0,1,12,13,15]		103412.80093112978		88389.52635078598
[0,1,12,13,16]		100296.91586929554		88389.52635078598
[0,1,12,13,17]		99730.56150154507		88389.52635078598
[0,1,12,13,18]		104274.77096188907		88389.52635078598
[0,1,12,13,19]		92620.45723762813		88389.52635078598
[0,1,12,14,15]		110136.82462429683		88389.52635078598
[0,1,12,14,16]		106226.4442004853		88389.52635078598
[0,1,12,14,17]		99261.92512676884		88389.52635078598
[0,1,12,14,18]		110780.10195673292		88389.52635078598
[0,1,12,14,19]		98159.6674289977		88389.52635078598
[0,1,12,15,16]		104769.55023471244		88389.52635078598
[0,1,12,15,17]		98636.00540483279		88389.52635078598
[0,1,12,15,18]		109447.7469938586		88389.52635078598
[0,1,12,15,19]		97600.9993792979		88389.52635078598
[0,1,12,16,17]		95548.08409201595		88389.52635078598
[0,1,12,16,18]		106965.7126683814		88389.52635078598
[0,1,12,16,19]		96436.92510102116		88389.52635078598
[0,1,12,17,18]		98996.19940241898		88389.52635078598
[0,1,12,17,19]		88232.89921516762		88389.52635078598
[0,1,12,18,19]		98231.09072853556		88389.52635078598
[0,1,13,14,15]		111377.14643165575		88389.52635078598
[0,1,13,14,16]		102478.87165539437		88389.52635078598
[0,1,13,14,17]		106931.40288832712		88389.52635078598
[0,1,13,14,18]		102998.43310837826		88389.52635078598
[0,1,13,14,19]		96965.29432015441		88389.52635078598
[0,1,13,15,16]		101602.21775835063		88389.52635078598
[0,1,13,15,17]		106501.53885329812		88389.52635078598
[0,1,13,15,18]		102206.57337558857		88389.52635078598
[0,1,13,15,19]		96634.80724882675		88389.52635078598
[0,1,13,16,17]		98192.20032357087		88389.52635078598
[0,1,13,16,18]		99743.74123135908		88389.52635078598
[0,1,13,16,19]		93252.96076127783		88389.52635078598
[0,1,13,17,18]		98507.25194953792		88389.52635078598
[0,1,13,17,19]		92857.65333293373		88389.52635078598
[0,1,13,18,19]		91742.58154768882		88389.52635078598
[0,1,14,15,16]		108098.99507005223		88389.52635078598
[0,1,14,15,17]		106591.35953368868		88389.52635078598
[0,1,14,15,18]		107823.9556107907		88389.52635078598
[0,1,14,15,19]		108741.30908354136		88389.52635078598
[0,1,14,16,17]		97772.97060314077		88389.52635078598
[0,1,14,16,18]		104947.10459407108		88389.52635078598
[0,1,14,16,19]		99636.94706353074		88389.52635078598
[0,1,14,17,18]		97864.25600116697		88389.52635078598
[0,1,14,17,19]		92727.71660538061		88389.52635078598
[0,1,14,18,19]		96234.8147374204		88389.52635078598
[0,1,15,16,17]		97407.18778951744		88389.52635078598
[0,1,15,16,18]		103800.72739815916		88389.52635078598
[0,1,15,16,19]		99205.55031769702		88389.52635078598
[0,1,15,17,18]		97430.70774526033		88389.52635078598
[0,1,15,17,19]		92881.95769736308		88389.52635078598
[0,1,15,18,19]		95839.15660623969		88389.52635078598
[0,1,16,17,18]		94863.34217903772		88389.52635078598
[0,1,16,17,19]		89101.21363646595		88389.52635078598
[0,1,16,18,19]		95229.17667690362		88389.52635078598
[0,1,17,18,19]		87239.47939869465		88389.52635078598
[0,2,3,4,5]		99117.09582115414		88389.52635078598
[0,2,3,4,6]		99443.82684112832		88389.52635078598
[0,2,3,4,7]		100797.43369430352		88389.52635078598
[0,2,3,4,8]		98750.94439141535		88389.52635078598
[0,2,3,4,9]		96750.99641525744		88389.52635078598
[0,2,3,4,10]		97784.92418885592		88389.52635078598
[0,2,3,4,11]		100575.0993286662		88389.52635078598
[0,2,3,4,12]		98452.26826030652		88389.52635078598
[0,2,3,4,13]		102148.99257186156		88389.52635078598
[0,2,3,4,14]		100283.67824525312		88389.52635078598
[0,2,3,4,15]		103838.34025169806		88389.52635078598
[0,2,3,4,16]		98587.17855158116		88389.52635078598
[0,2,3,4,17]		100797.43369430352		88389.52635078598
[0,2,3,4,18]		97360.97210631863		88389.52635078598
[0,2,3,4,19]		95586.65585247803		88389.52635078598
[0,2,3,5,6]		96757.66929491326		88389.52635078598
[0,2,3,5,7]		101185.35071379309		88389.52635078598
[0,2,3,5,8]		106798.93837964795		88389.52635078598
[0,2,3,5,9]		105916.4618612293		88389.52635078598
[0,2,3,5,10]		105874.77757862817		88389.52635078598
[0,2,3,5,11]		104031.9723940975		88389.52635078598
[0,2,3,5,12]		103403.81093054317		88389.52635078598
[0,2,3,5,13]		103840.5158469949		88389.52635078598
[0,2,3,5,14]		97195.76518567583		88389.52635078598
[0,2,3,5,15]		106166.44591211154		88389.52635078598
[0,2,3,5,16]		104519.44436007648		88389.52635078598
[0,2,3,5,17]		101185.35071379309		88389.52635078598
[0,2,3,5,18]		102154.3277057843		88389.52635078598
[0,2,3,5,19]		105295.79014028641		88389.52635078598
[0,2,3,6,7]		98016.49697323868		88389.52635078598
[0,2,3,6,8]		96763.05027040416		88389.52635078598
[0,2,3,6,9]		94498.35901813688		88389.52635078598
[0,2,3,6,10]		95635.81515915054		88389.52635078598
[0,2,3,6,11]		97791.84558383013		88389.52635078598
[0,2,3,6,12]		96150.49119360323		88389.52635078598
[0,2,3,6,13]		98907.3172176427		88389.52635078598
[0,2,3,6,14]		101533.21867636203		88389.52635078598
[0,2,3,6,15]		101903.77655702968		88389.52635078598
[0,2,3,6,16]		96683.99988759012		88389.52635078598
[0,2,3,6,17]		98016.49697323868		88389.52635078598
[0,2,3,6,18]		95145.31550780154		88389.52635078598
[0,2,3,6,19]		93450.11106897536		88389.52635078598
[0,2,3,7,8]		100915.03238134817		88389.52635078598
[0,2,3,7,9]		98881.75149897415		88389.52635078598
[0,2,3,7,10]		99870.80764520499		88389.52635078598
[0,2,3,7,11]		103783.3841691671		88389.52635078598
[0,2,3,7,12]		100864.96547022501		88389.52635078598
[0,2,3,7,13]		105715.68535828737		88389.52635078598
[0,2,3,7,14]		98491.28398366879		88389.52635078598
[0,2,3,7,15]		105307.35739643019		88389.52635078598
[0,2,3,7,16]		100664.71383853578		88389.52635078598
[0,2,3,7,17]		106893.6225704175		88389.52635078598
[0,2,3,7,18]		100015.7943653384		88389.52635078598
